Year,EM,Entidad,Municipio,Cultivo, Superficie cosechada (Ha) , Producción (Ton / Miles de Litros) 
2020,32006,Zacatecas,Cañitas de Felipe Pescador,Leche,,1246.30
2020,32006,Zacatecas,Cañitas de Felipe Pescador,Maíz grano,"1,295.00",3582.86
2020,32007,Zacatecas,Concepción del Oro,Frijol,195,51.57
2020,32007,Zacatecas,Concepción del Oro,Leche,,684.82
2020,32007,Zacatecas,Concepción del Oro,Maíz grano,"2,228.00",2267.00
2020,32008,Zacatecas,Cuauhtémoc,Frijol,270,412.35
2020,32008,Zacatecas,Cuauhtémoc,Leche,,1785.60
2020,32008,Zacatecas,Cuauhtémoc,Maíz grano,"3,096.00",1920.78
2020,32009,Zacatecas,Chalchihuites,Frijol,"2,150.00",1452.50
2020,32009,Zacatecas,Chalchihuites,Leche,,3578.33
2020,32009,Zacatecas,Chalchihuites,Maíz grano,"4,120.00",10500.40
2020,32009,Zacatecas,Chalchihuites,Trigo grano,400,1200.00
2020,32010,Zacatecas,Fresnillo,Frijol,"81,984.00",53267.50
2020,32010,Zacatecas,Fresnillo,Leche,,16655.56
2020,32010,Zacatecas,Fresnillo,Maíz grano,"20,772.00",107208.00
2020,32010,Zacatecas,Fresnillo,Trigo grano,680,682.00
2020,32011,Zacatecas,Trinidad García de La Cadena,Leche,,395.84
2020,32011,Zacatecas,Trinidad García de La Cadena,Maíz grano,"1,310.00",6943.00
2020,32012,Zacatecas,Genaro Codina,Frijol,220,112.30
2020,32012,Zacatecas,Genaro Codina,Leche,,3726.12
2020,32012,Zacatecas,Genaro Codina,Maíz grano,"3,300.00",2707.80
2020,32013,Zacatecas,General Enrique Estrada,Frijol,"7,937.00",4823.00
2020,32013,Zacatecas,General Enrique Estrada,Leche,,1256.38
2020,32013,Zacatecas,General Enrique Estrada,Maíz grano,"1,097.00",2494.40
2020,32014,Zacatecas,General Francisco R. Murguía,Frijol,"43,000.00",21495.72
2020,32014,Zacatecas,General Francisco R. Murguía,Leche,,1748.39
2020,32014,Zacatecas,General Francisco R. Murguía,Maíz grano,"5,231.00",8039.50
2020,32015,Zacatecas,El Plateado de Joaquín Amaro,Leche,,189.44
2020,32016,Zacatecas,General Pánfilo Natera,Frijol,"11,028.00",6002.44
2020,32016,Zacatecas,General Pánfilo Natera,Leche,,4227.31
2020,32016,Zacatecas,General Pánfilo Natera,Maíz grano,"5,634.00",4563.28
2020,32017,Zacatecas,Guadalupe,Frijol,"18,451.00",15130.49
2020,32017,Zacatecas,Guadalupe,Leche,,2909.96
2020,32017,Zacatecas,Guadalupe,Maíz grano,"2,396.00",7723.75
2020,32017,Zacatecas,Guadalupe,Trigo grano,371,463.75
2020,32018,Zacatecas,Huanusco,Frijol,11.5,13.90
2020,32018,Zacatecas,Huanusco,Leche,,156.42
2020,32018,Zacatecas,Huanusco,Maíz grano,213,767.00
2020,32019,Zacatecas,Jalpa,Frijol,15,9.80
2020,32019,Zacatecas,Jalpa,Leche,,363.55
2020,32019,Zacatecas,Jalpa,Maíz grano,869,4598.00
2020,32020,Zacatecas,Jerez,Frijol,"5,738.00",6575.41
2020,32020,Zacatecas,Jerez,Leche,,1164.65
2020,32020,Zacatecas,Jerez,Maíz grano,301,2618.80
2020,32020,Zacatecas,Jerez,Trigo grano,52,148.00
2020,32021,Zacatecas,Jiménez del Teul,Frijol,400,314.00
2020,32021,Zacatecas,Jiménez del Teul,Leche,,1283.91
2020,32021,Zacatecas,Jiménez del Teul,Maíz grano,"1,000.00",2630.00
2020,32022,Zacatecas,Juan Aldama,Frijol,"36,005.00",17266.40
2020,32022,Zacatecas,Juan Aldama,Leche,,1628.28
2020,32022,Zacatecas,Juan Aldama,Maíz grano,"2,270.00",4205.00
2020,32022,Zacatecas,Juan Aldama,Trigo grano,30,84.00
2020,32023,Zacatecas,Juchipila,Frijol,7,4.90
2020,32023,Zacatecas,Juchipila,Leche,,459.57
2020,32023,Zacatecas,Juchipila,Maíz grano,"1,766.00",7243.00
2020,32024,Zacatecas,Loreto,Frijol,"5,852.00",2814.80
2020,32024,Zacatecas,Loreto,Leche,,21928.41
2020,32024,Zacatecas,Loreto,Maíz grano,"5,755.00",3140.00
2020,32025,Zacatecas,Luis Moya,Frijol,585,367.39
2020,32025,Zacatecas,Luis Moya,Leche,,8762.52
2020,32025,Zacatecas,Luis Moya,Maíz grano,"2,175.00",2053.01
2020,32026,Zacatecas,Mazapil,Frijol,900,314.11
2020,32026,Zacatecas,Mazapil,Leche,,354.80
2020,32026,Zacatecas,Mazapil,Maíz grano,"9,502.00",6068.40
2020,32027,Zacatecas,Melchor Ocampo,Frijol,83,16.96
2020,32027,Zacatecas,Melchor Ocampo,Leche,,182.60
2020,32027,Zacatecas,Melchor Ocampo,Maíz grano,520,249.50
2020,32028,Zacatecas,Mezquital del Oro,Frijol,7,4.78
2020,32028,Zacatecas,Mezquital del Oro,Leche,,109.35
2020,32028,Zacatecas,Mezquital del Oro,Maíz grano,675.5,2555.10
2020,32029,Zacatecas,Miguel Auza,Frijol,"50,170.00",26580.60
2020,32029,Zacatecas,Miguel Auza,Leche,,22122.78
2020,32029,Zacatecas,Miguel Auza,Maíz grano,"1,475.00",5340.00
2020,32029,Zacatecas,Miguel Auza,Trigo grano,560,1155.10
2020,32030,Zacatecas,Momax,Leche,,167.44
2020,32030,Zacatecas,Momax,Maíz grano,719,3858.50
2020,32030,Zacatecas,Momax,Trigo grano,5,20.00
2020,32031,Zacatecas,Monte Escobedo,Frijol,14,11.20
2020,32031,Zacatecas,Monte Escobedo,Leche,,4646.15
2020,32031,Zacatecas,Monte Escobedo,Maíz grano,"1,952.00",13009.00
2020,32032,Zacatecas,Morelos,Frijol,"5,364.00",3696.05
2020,32032,Zacatecas,Morelos,Leche,,1665.45
2020,32032,Zacatecas,Morelos,Maíz grano,871,2010.30
2020,32032,Zacatecas,Morelos,Trigo grano,486,437.40
2020,32033,Zacatecas,Moyahua de Estrada,Frijol,8,5.48
2020,32033,Zacatecas,Moyahua de Estrada,Leche,,543.63
2020,32033,Zacatecas,Moyahua de Estrada,Maíz grano,785,3535.00
2020,32034,Zacatecas,Nochistlán de Mejía,Frijol,138,124.20
2020,32034,Zacatecas,Nochistlán de Mejía,Leche,,1037.45
2020,32034,Zacatecas,Nochistlán de Mejía,Maíz grano,"2,623.00",12012.00
2020,32035,Zacatecas,Noria de Ángeles,Frijol,"2,081.00",948.17
2020,32035,Zacatecas,Noria de Ángeles,Leche,,8710.41
2020,32035,Zacatecas,Noria de Ángeles,Maíz grano,"3,210.00",2938.50
2020,32036,Zacatecas,Ojocaliente,Frijol,"7,798.00",4030.64
2020,32036,Zacatecas,Ojocaliente,Leche,,8439.62
2020,32036,Zacatecas,Ojocaliente,Maíz grano,"8,527.00",8342.16
2020,32037,Zacatecas,Pánuco,Frijol,"16,486.00",12495.65
2020,32037,Zacatecas,Pánuco,Leche,,2241.16
2020,32037,Zacatecas,Pánuco,Maíz grano,"1,771.00",5324.05
2020,32037,Zacatecas,Pánuco,Trigo grano,136,74.80
2020,32038,Zacatecas,Pinos,Frijol,"53,133.00",21959.20
2020,32038,Zacatecas,Pinos,Leche,,5976.26
2020,32038,Zacatecas,Pinos,Maíz grano,"25,119.00",17599.36
2020,32038,Zacatecas,Pinos,Trigo grano,"2,000.00",1700.00
2020,32039,Zacatecas,Río Grande,Frijol,"70,134.00",40269.60
2020,32039,Zacatecas,Río Grande,Leche,,13720.39
2020,32039,Zacatecas,Río Grande,Maíz grano,"4,186.00",14022.50
2020,32039,Zacatecas,Río Grande,Trigo grano,275,540.00
2020,32040,Zacatecas,Sain Alto,Frijol,"26,340.00",17307.20
2020,32040,Zacatecas,Sain Alto,Leche,,1810.00
2020,32040,Zacatecas,Sain Alto,Maíz grano,"6,500.00",20000.00
2020,32040,Zacatecas,Sain Alto,Trigo grano,20,60.00
2020,32041,Zacatecas,El Salvador,Frijol,293,67.40
2020,32041,Zacatecas,El Salvador,Leche,,130.68
2020,32041,Zacatecas,El Salvador,Maíz grano,"2,020.00",1111.00
2020,32042,Zacatecas,Sombrerete,Frijol,"104,500.00",69760.00
2020,32042,Zacatecas,Sombrerete,Leche,,9669.91
2020,32042,Zacatecas,Sombrerete,Maíz grano,"11,120.00",33600.00
2020,32042,Zacatecas,Sombrerete,Trigo grano,"1,015.00",2546.50
2020,32043,Zacatecas,Susticacán,Frijol,3,1.80
2020,32043,Zacatecas,Susticacán,Leche,,70.41
2020,32044,Zacatecas,Tabasco,Frijol,13,17.70
2020,32044,Zacatecas,Tabasco,Leche,,318.34
2020,32044,Zacatecas,Tabasco,Maíz grano,"1,019.00",4188.60
2020,32045,Zacatecas,Tepechitlán,Leche,,512.01
2020,32045,Zacatecas,Tepechitlán,Maíz grano,"3,071.00",16223.40
2020,32045,Zacatecas,Tepechitlán,Trigo grano,15,58.00
2020,32046,Zacatecas,Tepetongo,Frijol,230,212.96
2020,32046,Zacatecas,Tepetongo,Leche,,531.84
2020,32047,Zacatecas,Teúl de González Ortega,Leche,,1149.42
2020,32047,Zacatecas,Teúl de González Ortega,Maíz grano,"2,535.00",10331.45
2020,32048,Zacatecas,Tlaltenango de Sánchez Román,Leche,,1056.52
2020,32048,Zacatecas,Tlaltenango de Sánchez Román,Maíz grano,"4,152.00",23500.20
2020,32048,Zacatecas,Tlaltenango de Sánchez Román,Trigo grano,90,356.00
2020,32049,Zacatecas,Valparaíso,Frijol,"1,058.00",466.90
2020,32049,Zacatecas,Valparaíso,Leche,,3116.97
2020,32049,Zacatecas,Valparaíso,Maíz grano,"8,223.00",13171.45
2020,32050,Zacatecas,Vetagrande,Frijol,"6,840.00",3485.48
2020,32050,Zacatecas,Vetagrande,Leche,,451.25
2020,32050,Zacatecas,Vetagrande,Maíz grano,366,707.25
2020,32050,Zacatecas,Vetagrande,Trigo grano,975,780.00
2020,32051,Zacatecas,Villa de Cos,Frijol,"35,488.00",21638.05
2020,32051,Zacatecas,Villa de Cos,Leche,,2867.58
2020,32051,Zacatecas,Villa de Cos,Maíz grano,"9,153.00",19359.40
2020,32051,Zacatecas,Villa de Cos,Trigo grano,87,8.40
2020,32052,Zacatecas,Villa García,Frijol,"3,035.00",1592.10
2020,32052,Zacatecas,Villa García,Leche,,8612.37
2020,32052,Zacatecas,Villa García,Maíz grano,"2,280.00",3036.00
2020,32053,Zacatecas,Villa González Ortega,Frijol,"6,452.00",2821.83
2020,32053,Zacatecas,Villa González Ortega,Leche,,1380.90
2020,32053,Zacatecas,Villa González Ortega,Maíz grano,"1,116.00",1041.60
2020,32054,Zacatecas,Villa Hidalgo,Frijol,"3,735.50",1973.02
2020,32054,Zacatecas,Villa Hidalgo,Leche,,1575.45
2020,32054,Zacatecas,Villa Hidalgo,Maíz grano,"3,870.00",3236.40
2020,32055,Zacatecas,Villanueva,Frijol,682.5,661.04
2020,32055,Zacatecas,Villanueva,Leche,,789.59
2020,32055,Zacatecas,Villanueva,Maíz grano,655,4594.10
2020,32056,Zacatecas,Zacatecas,Frijol,"6,198.00",4849.02
2020,32056,Zacatecas,Zacatecas,Leche,,2833.53
2020,32056,Zacatecas,Zacatecas,Maíz grano,"1,507.00",5479.50
2020,32056,Zacatecas,Zacatecas,Trigo grano,162,137.70
2020,32057,Zacatecas,Trancoso,Frijol,"5,292.00",3488.60
2020,32057,Zacatecas,Trancoso,Leche,,1775.38
2020,32057,Zacatecas,Trancoso,Maíz grano,959,3543.90
2020,32057,Zacatecas,Trancoso,Trigo grano,163,159.74
2020,32058,Zacatecas,Santa María de La Paz,Leche,,149.19
2020,32058,Zacatecas,Santa María de La Paz,Maíz grano,"1,737.00",7295.40
2021,1001,Aguascalientes,Aguascalientes,Frijol,483,193.20
2021,1001,Aguascalientes,Aguascalientes,Leche,,101236.65
2021,1001,Aguascalientes,Aguascalientes,Maíz grano,"5,713.00",6927.80
2021,1002,Aguascalientes,Asientos,Frijol,"3,445.00",2275.00
2021,1002,Aguascalientes,Asientos,Leche,,40735.34
2021,1002,Aguascalientes,Asientos,Maíz grano,"5,523.00",7517.31
2021,1003,Aguascalientes,Calvillo,Frijol,18,7.56
2021,1003,Aguascalientes,Calvillo,Leche,,30311.63
2021,1003,Aguascalientes,Calvillo,Maíz grano,"1,170.00",1152.20
2021,1004,Aguascalientes,Cosío,Frijol,530,887.80
2021,1004,Aguascalientes,Cosío,Leche,,27769.20
2021,1004,Aguascalientes,Cosío,Maíz grano,"2,195.00",6543.61
2021,1005,Aguascalientes,Jesús María,Frijol,43,34.90
2021,1005,Aguascalientes,Jesús María,Leche,,50049.52
2021,1005,Aguascalientes,Jesús María,Maíz grano,"1,154.00",1852.28
2021,1006,Aguascalientes,Pabellón de Arteaga,Frijol,85,134.50
2021,1006,Aguascalientes,Pabellón de Arteaga,Leche,,37531.77
2021,1006,Aguascalientes,Pabellón de Arteaga,Maíz grano,"1,045.00",3220.50
2021,1007,Aguascalientes,Rincón de Romos,Frijol,310,298.80
2021,1007,Aguascalientes,Rincón de Romos,Leche,,48178.54
2021,1007,Aguascalientes,Rincón de Romos,Maíz grano,"5,130.00",20913.80
2021,1008,Aguascalientes,San José de Gracia,Frijol,65,29.90
2021,1008,Aguascalientes,San José de Gracia,Leche,,7602.85
2021,1008,Aguascalientes,San José de Gracia,Maíz grano,"3,433.00",3596.54
2021,1009,Aguascalientes,Tepezalá,Frijol,710,614.20
2021,1009,Aguascalientes,Tepezalá,Leche,,35616.49
2021,1009,Aguascalientes,Tepezalá,Maíz grano,"4,720.00",14292.00
2021,1010,Aguascalientes,El Llano,Frijol,"2,366.00",970.06
2021,1010,Aguascalientes,El Llano,Leche,,17942.73
2021,1010,Aguascalientes,El Llano,Maíz grano,"8,782.00",5157.24
2021,1011,Aguascalientes,San Francisco de Los Romo,Frijol,52,67.44
2021,1011,Aguascalientes,San Francisco de Los Romo,Leche,,32810.49
2021,1011,Aguascalientes,San Francisco de Los Romo,Maíz grano,"1,207.00",2550.63
2021,2001,Baja California,Ensenada,Leche,,29604.34
2021,2001,Baja California,Ensenada,Maíz grano,11,43.12
2021,2001,Baja California,Ensenada,Trigo grano, -   , -   
2021,2002,Baja California,Mexicali,Leche,,18311.49
2021,2002,Baja California,Mexicali,Maíz grano,"2,279.50",26227.50
2021,2002,Baja California,Mexicali,Trigo grano,"47,487.00",313529.10
2021,2003,Baja California,Tecate,Leche,,57707.46
2021,2004,Baja California,Tijuana,Leche,,71503.43
2021,2005,Baja California,Playas de Rosarito,Leche,,27743.75
2021,3001,Baja California Sur,Comondú,Frijol,970,1119.00
2021,3001,Baja California Sur,Comondú,Leche,,22021.00
2021,3001,Baja California Sur,Comondú,Maíz grano,"5,030.00",26628.80
2021,3001,Baja California Sur,Comondú,Trigo grano,"3,850.00",23485.00
2021,3002,Baja California Sur,Mulegé,Leche,,316.86
2021,3002,Baja California Sur,Mulegé,Maíz grano,44.5,217.86
2021,3003,Baja California Sur,La Paz,Frijol,9,9.90
2021,3003,Baja California Sur,La Paz,Leche,,8342.10
2021,3003,Baja California Sur,La Paz,Maíz grano,377,1896.15
2021,3008,Baja California Sur,Los Cabos,Frijol,67,65.88
2021,3008,Baja California Sur,Los Cabos,Leche,,3806.02
2021,3008,Baja California Sur,Los Cabos,Maíz grano,136,539.52
2021,4001,Campeche,Calkiní,Leche,,188.32
2021,4001,Campeche,Calkiní,Maíz grano,"6,893.00",20368.10
2021,4002,Campeche,Campeche,Arroz palay,90,522.00
2021,4002,Campeche,Campeche,Frijol,8,5.20
2021,4002,Campeche,Campeche,Leche,,8739.78
2021,4002,Campeche,Campeche,Maíz grano,"18,862.00",78283.55
2021,4003,Campeche,Carmen,Arroz palay,"6,230.00",24317.00
2021,4003,Campeche,Carmen,Frijol,320,163.20
2021,4003,Campeche,Carmen,Leche,,5398.62
2021,4003,Campeche,Carmen,Maíz grano,"9,082.00",8632.00
2021,4004,Campeche,Champotón,Arroz palay,40,150.80
2021,4004,Campeche,Champotón,Frijol,22,16.00
2021,4004,Campeche,Champotón,Leche,,11688.17
2021,4004,Campeche,Champotón,Maíz grano,"15,757.00",31996.74
2021,4005,Campeche,Hecelchakán,Leche,,838.27
2021,4005,Campeche,Hecelchakán,Maíz grano,"14,893.00",42123.90
2021,4006,Campeche,Hopelchén,Arroz palay,575,4600.00
2021,4006,Campeche,Hopelchén,Leche,,743.62
2021,4006,Campeche,Hopelchén,Maíz grano,"34,630.00",125607.00
2021,4007,Campeche,Palizada,Arroz palay,"5,890.00",28740.00
2021,4007,Campeche,Palizada,Frijol,30,12.00
2021,4007,Campeche,Palizada,Leche,,3373.94
2021,4007,Campeche,Palizada,Maíz grano,872,716.00
2021,4008,Campeche,Tenabo,Leche,,62.93
2021,4008,Campeche,Tenabo,Maíz grano,"7,102.00",30447.30
2021,4009,Campeche,Escárcega,Arroz palay,"2,050.00",13665.80
2021,4009,Campeche,Escárcega,Frijol,323,164.56
2021,4009,Campeche,Escárcega,Leche,,6934.49
2021,4009,Campeche,Escárcega,Maíz grano,"15,907.00",17416.10
2021,4010,Campeche,Calakmul,Frijol,315,222.00
2021,4010,Campeche,Calakmul,Leche,,1487.17
2021,4010,Campeche,Calakmul,Maíz grano,"21,651.00",30746.62
2021,4011,Campeche,Candelaria,Arroz palay,40,88.00
2021,4011,Campeche,Candelaria,Frijol,352,176.00
2021,4011,Campeche,Candelaria,Leche,,5381.56
2021,4011,Campeche,Candelaria,Maíz grano,"14,798.00",14458.00
2021,5001,Coahuila de Zaragoza,Abasolo,Leche,,123.12
2021,5001,Coahuila de Zaragoza,Abasolo,Maíz grano,35,42.70
2021,5001,Coahuila de Zaragoza,Abasolo,Trigo grano,"1,163.00",2326.00
2021,5002,Coahuila de Zaragoza,Acuña,Leche,,313.10
2021,5002,Coahuila de Zaragoza,Acuña,Maíz grano,23,49.45
2021,5003,Coahuila de Zaragoza,Allende,Leche,,223.10
2021,5003,Coahuila de Zaragoza,Allende,Maíz grano,20,40.00
2021,5004,Coahuila de Zaragoza,Arteaga,Leche,,7349.20
2021,5004,Coahuila de Zaragoza,Arteaga,Maíz grano,"4,620.00",3777.00
2021,5005,Coahuila de Zaragoza,Candela,Leche,,245.18
2021,5005,Coahuila de Zaragoza,Candela,Maíz grano,48.2,48.10
2021,5005,Coahuila de Zaragoza,Candela,Trigo grano,12,12.00
2021,5006,Coahuila de Zaragoza,Castaños,Frijol,25,12.50
2021,5006,Coahuila de Zaragoza,Castaños,Leche,,82.56
2021,5006,Coahuila de Zaragoza,Castaños,Maíz grano,130,109.20
2021,5007,Coahuila de Zaragoza,Cuatro Ciénegas,Frijol,43.5,36.65
2021,5007,Coahuila de Zaragoza,Cuatro Ciénegas,Leche,,41.04
2021,5007,Coahuila de Zaragoza,Cuatro Ciénegas,Maíz grano,62,127.82
2021,5007,Coahuila de Zaragoza,Cuatro Ciénegas,Trigo grano,50,50.00
2021,5008,Coahuila de Zaragoza,Escobedo,Leche,,62.16
2021,5008,Coahuila de Zaragoza,Escobedo,Trigo grano,77,154.00
2021,5009,Coahuila de Zaragoza,Francisco I. Madero,Leche,,377243.80
2021,5009,Coahuila de Zaragoza,Francisco I. Madero,Trigo grano,120,541.20
2021,5010,Coahuila de Zaragoza,Frontera,Leche,,556.32
2021,5010,Coahuila de Zaragoza,Frontera,Maíz grano,82.5,138.35
2021,5010,Coahuila de Zaragoza,Frontera,Trigo grano,64,64.00
2021,5011,Coahuila de Zaragoza,General Cepeda,Frijol,22,9.24
2021,5011,Coahuila de Zaragoza,General Cepeda,Leche,,6138.90
2021,5011,Coahuila de Zaragoza,General Cepeda,Maíz grano,"3,508.00",1984.20
2021,5012,Coahuila de Zaragoza,Guerrero,Leche,,321.30
2021,5012,Coahuila de Zaragoza,Guerrero,Maíz grano,15,35.85
2021,5013,Coahuila de Zaragoza,Hidalgo,Leche,,64.80
2021,5013,Coahuila de Zaragoza,Hidalgo,Maíz grano,4,6.00
2021,5014,Coahuila de Zaragoza,Jiménez,Leche,,294.30
2021,5014,Coahuila de Zaragoza,Jiménez,Maíz grano,64,127.36
2021,5015,Coahuila de Zaragoza,Juárez,Maíz grano,5,7.00
2021,5016,Coahuila de Zaragoza,Lamadrid,Maíz grano,22.5,76.50
2021,5017,Coahuila de Zaragoza,Matamoros,Leche,,602313.43
2021,5018,Coahuila de Zaragoza,Monclova,Leche,,552.52
2021,5018,Coahuila de Zaragoza,Monclova,Maíz grano,45,89.05
2021,5019,Coahuila de Zaragoza,Morelos,Leche,,180.00
2021,5019,Coahuila de Zaragoza,Morelos,Maíz grano,45,98.10
2021,5020,Coahuila de Zaragoza,Múzquiz,Leche,,406.50
2021,5020,Coahuila de Zaragoza,Múzquiz,Maíz grano,8,7.40
2021,5021,Coahuila de Zaragoza,Nadadores,Frijol,20,24.40
2021,5021,Coahuila de Zaragoza,Nadadores,Leche,,253.04
2021,5021,Coahuila de Zaragoza,Nadadores,Maíz grano,50,90.00
2021,5021,Coahuila de Zaragoza,Nadadores,Trigo grano,115,253.00
2021,5022,Coahuila de Zaragoza,Nava,Leche,,725.50
2021,5022,Coahuila de Zaragoza,Nava,Maíz grano,"1,300.00",7319.00
2021,5022,Coahuila de Zaragoza,Nava,Trigo grano,"1,915.00",6319.50
2021,5023,Coahuila de Zaragoza,Ocampo,Frijol,22,18.80
2021,5023,Coahuila de Zaragoza,Ocampo,Leche,,86.42
2021,5023,Coahuila de Zaragoza,Ocampo,Maíz grano,3,2.69
2021,5024,Coahuila de Zaragoza,Parras,Frijol,43,18.76
2021,5024,Coahuila de Zaragoza,Parras,Leche,,2072.00
2021,5024,Coahuila de Zaragoza,Parras,Maíz grano,"2,702.00",1827.70
2021,5025,Coahuila de Zaragoza,Piedras Negras,Leche,,675.60
2021,5027,Coahuila de Zaragoza,Ramos Arizpe,Frijol,4,1.68
2021,5027,Coahuila de Zaragoza,Ramos Arizpe,Leche,,1955.66
2021,5027,Coahuila de Zaragoza,Ramos Arizpe,Maíz grano,"1,720.00",1179.20
2021,5028,Coahuila de Zaragoza,Sabinas,Leche,,229.24
2021,5028,Coahuila de Zaragoza,Sabinas,Maíz grano,12,11.48
2021,5029,Coahuila de Zaragoza,Sacramento,Frijol,18,22.86
2021,5029,Coahuila de Zaragoza,Sacramento,Leche,,552.00
2021,5029,Coahuila de Zaragoza,Sacramento,Maíz grano,102,317.70
2021,5030,Coahuila de Zaragoza,Saltillo,Frijol,40,17.80
2021,5030,Coahuila de Zaragoza,Saltillo,Leche,,3688.80
2021,5030,Coahuila de Zaragoza,Saltillo,Maíz grano,"10,317.00",4588.56
2021,5030,Coahuila de Zaragoza,Saltillo,Trigo grano,80,448.00
2021,5031,Coahuila de Zaragoza,San Buenaventura,Frijol,5,6.25
2021,5031,Coahuila de Zaragoza,San Buenaventura,Leche,,4516.36
2021,5031,Coahuila de Zaragoza,San Buenaventura,Maíz grano,29,47.56
2021,5031,Coahuila de Zaragoza,San Buenaventura,Trigo grano,293,586.00
2021,5032,Coahuila de Zaragoza,San Juan de Sabinas,Leche,,299.80
2021,5032,Coahuila de Zaragoza,San Juan de Sabinas,Maíz grano,20,24.00
2021,5033,Coahuila de Zaragoza,San Pedro,Frijol,24,36.96
2021,5033,Coahuila de Zaragoza,San Pedro,Leche,,96497.10
2021,5033,Coahuila de Zaragoza,San Pedro,Maíz grano,6,33.00
2021,5034,Coahuila de Zaragoza,Sierra Mojada,Frijol,8,3.20
2021,5034,Coahuila de Zaragoza,Sierra Mojada,Leche,,8.30
2021,5035,Coahuila de Zaragoza,Torreón,Frijol,3,0.93
2021,5035,Coahuila de Zaragoza,Torreón,Leche,,251542.99
2021,5035,Coahuila de Zaragoza,Torreón,Maíz grano,15,15.15
2021,5036,Coahuila de Zaragoza,Viesca,Frijol,257,201.20
2021,5036,Coahuila de Zaragoza,Viesca,Leche,,99201.02
2021,5036,Coahuila de Zaragoza,Viesca,Maíz grano,320,598.50
2021,5037,Coahuila de Zaragoza,Villa Unión,Leche,,110.40
2021,5037,Coahuila de Zaragoza,Villa Unión,Maíz grano,38,71.44
2021,5038,Coahuila de Zaragoza,Zaragoza,Leche,,247.00
2021,5038,Coahuila de Zaragoza,Zaragoza,Maíz grano,49,127.40
2021,6001,Colima,Armería,Leche,,720.60
2021,6001,Colima,Armería,Maíz grano,217.7,908.38
2021,6002,Colima,Colima,Arroz palay,706,4378.32
2021,6002,Colima,Colima,Leche,,14798.01
2021,6002,Colima,Colima,Maíz grano,"2,100.00",8207.32
2021,6003,Colima,Comala,Leche,,2950.16
2021,6003,Colima,Comala,Maíz grano,"2,531.00",10620.38
2021,6004,Colima,Coquimatlán,Arroz palay,784.5,5103.96
2021,6004,Colima,Coquimatlán,Leche,,2508.85
2021,6004,Colima,Coquimatlán,Maíz grano,"1,855.00",10053.22
2021,6005,Colima,Cuauhtémoc,Arroz palay,"1,526.00",7813.12
2021,6005,Colima,Cuauhtémoc,Leche,,7774.30
2021,6005,Colima,Cuauhtémoc,Maíz grano,"1,636.00",7021.40
2021,6006,Colima,Ixtlahuacán,Leche,,4497.33
2021,6006,Colima,Ixtlahuacán,Maíz grano,82.01,358.01
2021,6007,Colima,Manzanillo,Frijol,3.5,3.40
2021,6007,Colima,Manzanillo,Leche,,3778.93
2021,6007,Colima,Manzanillo,Maíz grano,"1,217.45",3726.29
2021,6008,Colima,Minatitlán,Leche,,1682.63
2021,6008,Colima,Minatitlán,Maíz grano,"1,457.00",5809.96
2021,6009,Colima,Tecomán,Arroz palay,383.35,1962.75
2021,6009,Colima,Tecomán,Leche,,5075.60
2021,6009,Colima,Tecomán,Maíz grano,54.45,197.18
2021,6010,Colima,Villa de Álvarez,Leche,,1265.60
2021,6010,Colima,Villa de Álvarez,Maíz grano,"1,074.00",4655.52
2021,7001,Chiapas,Acacoyagua,Arroz palay,14.7,26.02
2021,7001,Chiapas,Acacoyagua,Frijol,47.1,32.97
2021,7001,Chiapas,Acacoyagua,Leche,,466.66
2021,7001,Chiapas,Acacoyagua,Maíz grano,"2,173.00",4807.30
2021,7002,Chiapas,Acala,Frijol,103.8,37.37
2021,7002,Chiapas,Acala,Leche,,1675.19
